148400,5.256173e-05,5.571544e-01,1.521167e-09
148500,5.801088e-05,6.153297e-01,1.677833e-09
148600,6.188536e-05,6.568689e-01,1.788790e-09
148700,6.105747e-05,6.485175e-01,1.763773e-09
148800,4.927972e-05,5.237730e-01,1.422672e-09
148900,5.862363e-05,6.235042e-01,1.691383e-09
149000,4.452155e-05,4.738365e-01,1.283726e-09
149100,5.307481e-05,5.652467e-01,1.529409e-09
149200,5.303625e-05,5.652149e-01,1.527360e-09
149300,4.598334e-05,4.903795e-01,1.323434e-09
149400,4.750761e-05,5.069740e-01,1.366465e-09
149500,6.070339e-05,6.482255e-01,1.744947e-09
149600,5.210488e-05,5.567778e-01,1.496862e-09
149700,5.051291e-05,5.401273e-01,1.450240e-09
149800,5.280604e-05,5.650246e-01,1.515149e-09
149900,5.199186e-05,5.566842e-01,1.490876e-09
150000,5.583147e-05,5.981943e-01,1.600000e-09
150100,5.734091e-05,6.147765e-01,1.642254e-09
150200,4.878203e-05,5.233615e-01,1.396274e-09
150300,5.725821e-05,6.147078e-01,1.637886e-09
150400,4.484572e-05,4.817711e-01,1.282042e-09
150500,5.485781e-05,5.897214e-01,1.567312e-09
150600,4.941370e-05,5.315503e-01,1.410912e-09
150700,6.017964e-05,6.477908e-01,1.717268e-09
150800,4.934268e-05,5.314911e-01,1.407172e-09
150900,6.086362e-05,6.560229e-01,1.734677e-09
151000,5.466095e-05,5.895574e-01,1.556949e-09
151100,6.308427e-05,6.808595e-01,1.795787e-09
151200,4.458860e-05,4.815568e-01,1.268512e-09
